date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,day_month,month,hour,min,at_station
2023-03-30,19:17:00,Thursday,broadview station,MUIR,4,7,E,BD,5223,30,3,19,17,1
2023-03-30,19:43:00,Thursday,st george station,MUPLC,7,11,N,YU,5851,30,3,19,43,1
2023-03-30,21:07:00,Thursday,st andrew station,MUATC,3,8,S,YU,5856,30,3,21,7,1
2023-03-30,21:14:00,Thursday,bloor yonge station,MUIR,4,9,N,YU,5466,30,3,21,14,1
2023-03-30,21:25:00,Thursday,dundas west station,MUIR,4,10,W,BD,5231,30,3,21,25,1
2023-03-30,21:41:00,Thursday,dundas station,SUG,7,11,S,YU,5845,30,3,21,41,1
2023-03-30,21:54:00,Thursday,kipling station,MUSAN,3,8,E,BD,5269,30,3,21,54,1
2023-03-31,06:02:00,Friday,mccowan station,PRO,4,9,S,SRT,3008,31,3,6,2,1
2023-03-31,16:24:00,Friday,kennedy station,SRDP,13,18,N,SRT,3026,31,3,16,24,1
2023-03-31,06:01:00,Friday,rosedale station,MUWEA,8,0,N,YU,5626,31,3,6,1,1
2023-03-31,06:25:00,Friday,pape station,EUDO,5,7,W,BD,5012,31,3,6,25,1
2023-03-31,07:23:00,Friday,bathurst station,SUO,3,5,E,BD,5339,31,3,7,23,1
2023-03-31,07:58:00,Friday,royal york station,EUSC,4,6,E,BD,5197,31,3,7,58,1
2023-03-31,08:46:00,Friday,st george station,MUSAN,7,9,E,BD,5306,31,3,8,46,1
2023-03-31,08:47:00,Friday,wellesley station,MUSAN,3,6,N,YU,5963,31,3,8,47,1
2023-03-31,10:22:00,Friday,finch station,MUATC,4,7,S,YU,6121,31,3,10,22,1
2023-03-31,11:17:00,Friday,glencairn station,SUDP,26,29,N,YU,5941,31,3,11,17,1
2023-03-31,12:55:00,Friday,college station,SUAP,6,9,N,YU,6131,31,3,12,55,1
2023-03-31,13:29:00,Friday,broadview station,MUI,10,14,W,BD,5335,31,3,13,29,1
2023-03-31,13:53:00,Friday,lawrence station,PUTDN,6,9,S,YU,6006,31,3,13,53,1
2023-03-31,14:17:00,Friday,bloor yonge station,SUDP,3,6,S,YU,5386,31,3,14,17,1
2023-03-31,15:31:00,Friday,castle frank station,MUPAA,3,6,W,BD,5122,31,3,15,31,1
2023-03-31,16:24:00,Friday,kennedy station,SUDP,13,16,W,BD,5177,31,3,16,24,1
2023-03-31,16:52:00,Friday,royal york station,EUDO,9,12,W,BD,5313,31,3,16,52,1
2023-03-31,16:54:00,Friday,dundas west station,SUDP,18,21,E,BD,5125,31,3,16,54,1
2023-03-31,16:55:00,Friday,keele station,SUDP,4,7,W,BD,5046,31,3,16,55,1
2023-03-31,16:58:00,Friday,lansdowne station,SUO,18,21,W,BD,5177,31,3,16,58,1
2023-03-31,19:09:00,Friday,summerhill station,SUAP,7,11,S,YU,5596,31,3,19,9,1
2023-03-31,19:14:00,Friday,kipling station,MUI,5,10,E,BD,5059,31,3,19,14,1
2023-03-31,19:53:00,Friday,museum station,SUAP,10,12,N,YU,5961,31,3,19,53,1
2023-03-31,20:56:00,Friday,ossington station,SUAP,9,14,W,BD,5223,31,3,20,56,1
2023-03-31,21:42:00,Friday,eglinton west station,MUPAA,3,7,N,YU,5396,31,3,21,42,1
2023-03-31,23:03:00,Friday,spadina station,MUIR,5,13,E,BD,5239,31,3,23,3,1
2023-03-31,17:52:00,Friday,don mills station,MUPAA,3,10,W,SHP,6171,31,3,17,52,1
2023-04-01,11:04:00,Saturday,lawrence east station,SRDP,6,12,N,SRT,3013,1,4,11,4,1
2023-04-01,21:43:00,Saturday,lawrence east station,ERDO,8,14,N,SRT,3015,1,4,21,43,1
2023-04-01,14:16:00,Saturday,union station,SUDP,10,16,N,YU,5471,1,4,14,16,1
2023-04-01,14:42:00,Saturday,islington station,TUO,8,13,E,BD,5166,1,4,14,42,1
2023-04-01,14:47:00,Saturday,bay station,MUI,9,13,W,BD,5122,1,4,14,47,1
2023-04-01,14:53:00,Saturday,union station,SUDP,10,16,N,YU,5471,1,4,14,53,1
2023-04-01,17:21:00,Saturday,yorkdale station,MUATC,5,11,S,YU,5446,1,4,17,21,1
2023-04-01,18:58:00,Saturday,dufferin station,MUIR,14,19,W,BD,5121,1,4,18,58,1
2023-04-01,20:17:00,Saturday,jane station,MUIR,14,19,W,BD,5361,1,4,20,17,1
2023-04-01,21:11:00,Saturday,st george station,MUIR,3,9,S,YU,5776,1,4,21,11,1
2023-04-01,21:34:00,Saturday,kennedy station,TUO,6,12,W,BD,5316,1,4,21,34,1
2023-04-01,23:13:00,Saturday,eglinton west station,EUDO,4,10,S,YU,5966,1,4,23,13,1
2023-04-01,23:41:00,Saturday,bathurst station,SUDP,3,9,E,BD,5366,1,4,23,41,1
2023-04-01,00:06:00,Saturday,bloor yonge station,SUDP,4,10,S,YU,5791,1,4,0,6,1
2023-04-01,00:07:00,Saturday,kipling station,PUCSS,4,10,W,BD,5361,1,4,0,7,1
2023-04-01,00:20:00,Saturday,kennedy station,TUS,6,12,W,BD,5352,1,4,0,20,1
2023-04-01,01:44:00,Saturday,sheppard yonge station,EUBO,5,12,E,SHP,6176,1,4,1,44,1
2023-04-02,11:59:00,Sunday,kennedy station,ERTC,4,10,N,SRT,3007,2,4,11,59,1
2023-04-02,15:26:00,Sunday,scarborough centre station,ERDO,7,11,S,SRT,3002,2,4,15,26,1
2023-04-02,07:50:00,Sunday,vaughan mc station,MUATC,4,0,S,YU,5476,2,4,7,50,1
2023-04-02,07:54:00,Sunday,finch station,TUSUP,10,0,S,YU,5486,2,4,7,54,1
2023-04-02,08:14:00,Sunday,kipling station,SUG,5,10,E,BD,5304,2,4,8,14,1
2023-04-02,10:07:00,Sunday,north york centre station,MUPAA,17,22,S,YU,5486,2,4,10,7,1
2023-04-02,11:57:00,Sunday,york mills station,MUSAN,6,11,N,YU,6016,2,4,11,57,1
2023-04-02,12:20:00,Sunday,bay station,PUTD,6,10,W,BD,5197,2,4,12,20,1
2023-04-02,12:47:00,Sunday,high park station,MUIR,18,22,E,BD,5360,2,4,12,47,1
2023-04-02,13:17:00,Sunday,st clair west station,SUAP,5,10,N,YU,5916,2,4,13,17,1
2023-04-02,13:35:00,Sunday,lansdowne station,MUDD,8,13,W,BD,5179,2,4,13,35,1
2023-04-02,15:12:00,Sunday,old mill station,MUSAN,5,9,W,BD,5342,2,4,15,12,1
2023-04-02,17:33:00,Sunday,sheppard west station,SUDP,3,9,N,YU,5521,2,4,17,33,1
2023-04-02,18:10:00,Sunday,osgoode station,MUPAA,10,16,S,YU,5781,2,4,18,10,1
2023-04-02,19:50:00,Sunday,kennedy station,MUDD,5,10,W,BD,5342,2,4,19,50,1
2023-04-02,20:52:00,Sunday,king station,SUDP,3,10,N,YU,5566,2,4,20,52,1
2023-04-02,00:13:00,Sunday,dundas station,SUPOL,5,10,N,YU,5781,2,4,0,13,1
2023-04-02,00:34:00,Sunday,bay station,SUO,6,12,E,BD,5086,2,4,0,34,1
2023-04-02,01:20:00,Sunday,finch station,MUATC,7,14,S,YU,5486,2,4,1,20,1
2023-04-02,02:06:00,Sunday,sheppard yonge station,EUBO,7,14,E,SHP,6176,2,4,2,6,1
2023-04-02,14:31:00,Sunday,leslie station,PUOPO,7,14,W,SHP,6181,2,4,14,31,1
2023-04-03,06:56:00,Monday,lawrence east station,ERDO,4,9,N,SRT,3015,3,4,6,56,1
2023-04-03,02:09:00,Monday,north york centre station,MUO,15,22,N,YU,6016,3,4,2,9,1
2023-04-03,07:05:00,Monday,lawrence east station,MRO,5,10,S,SRT,3004,3,4,7,5,1
2023-04-03,07:18:00,Monday,lawrence east station,MRUI,16,21,N,SRT,3022,3,4,7,18,1
2023-04-03,07:36:00,Monday,ellesmere station,SRDP,20,25,N,SRT,3003,3,4,7,36,1
2023-04-03,10:47:00,Monday,lawrence east station,ERNT,6,11,S,SRT,3012,3,4,10,47,1
2023-04-03,05:45:00,Monday,yorkdale station,MUATC,9,15,S,YU,5716,3,4,5,45,1
2023-04-03,11:12:00,Monday,mccowan station,SRDP,14,19,S,SRT,3012,3,4,11,12,1
2023-04-03,05:50:00,Monday,st clair west station,MUATC,6,12,S,YU,5555,3,4,5,50,1
2023-04-03,15:39:00,Monday,mccowan station,MRTO,5,10,N,SRT,3017,3,4,15,39,1
2023-04-03,06:05:00,Monday,greenwood station,MUSC,3,5,E,BD,5014,3,4,6,5,1
2023-04-03,20:00:00,Monday,scarborough centre station,SRO,10,20,S,SRT,3020,3,4,20,0,1
2023-04-03,06:56:00,Monday,wilson station,PUOPO,3,6,S,YU,5551,3,4,6,56,1
2023-04-03,06:57:00,Monday,union station,MUDD,6,9,N,YU,6096,3,4,6,57,1
2023-04-03,07:01:00,Monday,yorkdale station,PUOPO,4,7,S,YU,5551,3,4,7,1,1
2023-04-03,07:13:00,Monday,greenwood station,EUSC,3,6,E,BD,5077,3,4,7,13,1
2023-04-03,07:32:00,Monday,chester station,PUSTC,3,6,E,BD,5290,3,4,7,32,1
2023-04-03,08:49:00,Monday,st george station,MUDD,5,8,W,BD,5370,3,4,8,49,1
2023-04-03,08:58:00,Monday,keele station,TUO,7,10,E,BD,5035,3,4,8,58,1
2023-04-03,09:46:00,Monday,highway 407 station,MUATC,3,6,N,YU,5436,3,4,9,46,1
2023-04-03,10:07:00,Monday,finch station,PUTWZ,5,7,S,YU,6041,3,4,10,7,1
2023-04-03,10:22:00,Monday,royal york station,MUIR,7,11,W,BD,5364,3,4,10,22,1
2023-04-03,10:56:00,Monday,sheppard yonge station,MUO,6,9,S,YU,5741,3,4,10,56,1
2023-04-03,11:11:00,Monday,york mills station,TUO,4,7,N,YU,5986,3,4,11,11,1
2023-04-03,11:30:00,Monday,queen station,MUPAA,6,9,S,YU,5741,3,4,11,30,1
2023-04-03,12:20:00,Monday,york mills station,SUDP,3,6,S,YU,5806,3,4,12,20,1
2023-04-03,12:31:00,Monday,royal york station,MUTD,4,8,E,BD,5231,3,4,12,31,1
2023-04-03,14:43:00,Monday,broadview station,SUDP,3,6,W,BD,5197,3,4,14,43,1
2023-04-03,16:06:00,Monday,coxwell station,SUUT,7,10,W,BD,5231,3,4,16,6,1
2023-04-03,17:00:00,Monday,sheppard yonge station,MUATC,3,5,N,YU,5716,3,4,17,0,1
2023-04-03,17:20:00,Monday,lawrence station,MUATC,5,7,S,YU,5711,3,4,17,20,1
2023-04-03,17:23:00,Monday,warden station,MUDD,4,7,E,BD,5150,3,4,17,23,1
2023-04-03,23:03:00,Monday,kennedy station,MUTO,3,11,W,BD,5275,3,4,23,3,1
2023-04-03,00:24:00,Monday,dundas west station,MUTO,4,12,W,BD,5107,3,4,0,24,1
2023-04-03,01:19:00,Monday,downsview park station,SUDP,6,11,S,YU,5991,3,4,1,19,1
2023-04-04,05:51:00,Tuesday,donlands station,TUCC,3,0,W,BD,5220,4,4,5,51,1
2023-04-04,17:41:00,Tuesday,lawrence east station,ERTC,10,15,N,SRT,3017,4,4,17,41,1
2023-04-04,17:59:00,Tuesday,mccowan station,ERDO,5,10,N,SRT,3017,4,4,17,59,1
2023-04-04,05:56:00,Tuesday,greenwood station,MUO,7,12,E,BD,5132,4,4,5,56,1
2023-04-04,18:30:00,Tuesday,mccowan station,MRTO,5,10,S,SRT,3017,4,4,18,30,1
2023-04-04,06:44:00,Tuesday,sheppard yonge station,PUOPO,4,6,S,YU,6106,4,4,6,44,1
2023-04-04,06:57:00,Tuesday,donlands station,PUTTC,3,6,E,BD,5114,4,4,6,57,1
2023-04-04,07:57:00,Tuesday,sheppard yonge station,SUPOL,16,18,N,YU,5821,4,4,7,57,1
2023-04-04,08:27:00,Tuesday,donlands station,PUTTC,4,7,E,BD,5211,4,4,8,27,1
2023-04-04,08:41:00,Tuesday,north york centre station,PUOPO,3,5,S,YU,6021,4,4,8,41,1
2023-04-04,08:50:00,Tuesday,college station,MUIR,3,6,S,YU,5826,4,4,8,50,1
2023-04-04,09:57:00,Tuesday,bloor yonge station,SUDP,4,6,N,YU,5521,4,4,9,57,1
2023-04-04,13:12:00,Tuesday,main street station,MUI,19,22,E,BD,5094,4,4,13,12,1
2023-04-04,15:53:00,Tuesday,museum station,SUDP,6,8,S,YU,5751,4,4,15,53,1
2023-04-04,16:01:00,Tuesday,victoria park station,SUO,3,6,E,BD,5156,4,4,16,1,1
2023-04-04,18:07:00,Tuesday,ossington station,MUTO,6,9,W,BD,5205,4,4,18,7,1
2023-04-04,18:38:00,Tuesday,victoria park station,SUO,4,9,W,BD,5321,4,4,18,38,1
2023-04-04,19:46:00,Tuesday,spadina station,SUO,6,11,E,BD,5132,4,4,19,46,1
2023-04-04,19:47:00,Tuesday,spadina station,SUDP,6,11,N,YU,5451,4,4,19,47,1
2023-04-04,20:10:00,Tuesday,museum station,MUPAA,4,7,S,YU,6011,4,4,20,10,1
2023-04-04,20:13:00,Tuesday,bloor yonge station,MUPAA,6,9,N,YU,5586,4,4,20,13,1
2023-04-04,20:35:00,Tuesday,st clair west station,SUEAS,8,11,N,YU,5941,4,4,20,35,1
2023-04-04,20:55:00,Tuesday,st clair west station,SUO,7,10,N,YU,5471,4,4,20,55,1
2023-04-04,08:06:00,Tuesday,sheppard yonge station,SUO,7,14,E,SHP,6166,4,4,8,6,1
2023-04-04,17:01:00,Tuesday,leslie station,TUMVS,12,19,E,SHP,6191,4,4,17,1,1
2023-04-05,05:55:00,Wednesday,finch station,TUO,3,8,S,YU,6091,5,4,5,55,1
2023-04-05,13:00:00,Wednesday,mccowan station,ERAC,5,10,unknown,SRT,3006,5,4,13,0,1
2023-04-05,06:40:00,Wednesday,finch west station,MUPAA,3,8,S,YU,5536,5,4,6,40,1
2023-04-05,07:13:00,Wednesday,runnymede station,PUSRA,3,5,W,BD,5316,5,4,7,13,1
2023-04-05,07:33:00,Wednesday,ossington station,MUD,11,13,E,BD,5187,5,4,7,33,1
2023-04-05,08:43:00,Wednesday,vaughan mc station,TUNIP,5,8,S,YU,5816,5,4,8,43,1
2023-04-05,09:55:00,Wednesday,ossington station,MUWEA,5,9,E,BD,5170,5,4,9,55,1
2023-04-05,10:06:00,Wednesday,pape station,MUO,4,8,W,BD,5216,5,4,10,6,1
2023-04-05,10:08:00,Wednesday,bloor yonge station,SUDP,3,6,S,YU,5396,5,4,10,8,1
2023-04-05,10:59:00,Wednesday,north york centre station,EUO,5,8,N,YU,5941,5,4,10,59,1
2023-04-05,11:11:00,Wednesday,york mills station,MUSAN,4,7,S,YU,6031,5,4,11,11,1
2023-04-05,11:55:00,Wednesday,queen station,MUSAN,3,6,S,YU,5966,5,4,11,55,1
2023-04-05,12:38:00,Wednesday,bloor yonge station,MUPLB,26,30,W,BD,5035,5,4,12,38,1
2023-04-05,13:30:00,Wednesday,osgoode station,SUDP,15,18,N,YU,5411,5,4,13,30,1
2023-04-05,14:03:00,Wednesday,wilson station,MUTO,3,6,N,YU,5906,5,4,14,3,1
2023-04-05,15:12:00,Wednesday,york mills station,SUAP,10,13,N,YU,5391,5,4,15,12,1
2023-04-05,15:27:00,Wednesday,kipling station,MUIR,3,7,E,BD,5048,5,4,15,27,1
2023-04-05,15:46:00,Wednesday,bloor yonge station,MUDD,6,10,W,BD,5300,5,4,15,46,1
2023-04-05,17:16:00,Wednesday,vaughan mc station,TUNIP,5,7,S,YU,5776,5,4,17,16,1
2023-04-05,17:43:00,Wednesday,main street station,SUUT,7,10,W,BD,5103,5,4,17,43,1
2023-04-05,17:57:00,Wednesday,keele station,PUTD,5,9,E,BD,5197,5,4,17,57,1
2023-04-05,18:36:00,Wednesday,yorkdale station,SUO,13,16,S,YU,5921,5,4,18,36,1
2023-04-05,19:01:00,Wednesday,wellesley station,MUPAA,3,5,N,YU,5981,5,4,19,1,1
2023-04-05,19:45:00,Wednesday,sheppard yonge station,MUATC,36,39,N,YU,5671,5,4,19,45,1
2023-04-05,21:40:00,Wednesday,wellesley station,SUDP,10,12,S,YU,6021,5,4,21,40,1
2023-04-05,22:00:00,Wednesday,main street station,SUDP,4,9,E,YU,5164,5,4,22,0,1
2023-04-05,22:37:00,Wednesday,museum station,SUEAS,8,13,S,YU,5546,5,4,22,37,1
2023-04-05,23:18:00,Wednesday,osgoode station,PUOPO,5,10,S,YU,5586,5,4,23,18,1
2023-04-05,00:25:00,Wednesday,jane station,SUDP,5,13,E,BD,5042,5,4,0,25,1
2023-04-05,01:03:00,Wednesday,spadina station,MUIRS,9,14,N,BD,5986,5,4,1,3,1
2023-04-05,19:33:00,Wednesday,bayview station,SUUT,39,46,W,SHP,6191,5,4,19,33,1
2023-04-06,09:57:00,Thursday,ellesmere station,SRUT,13,18,S,SRT,3026,6,4,9,57,1
2023-04-06,05:39:00,Thursday,york mills station,MUATC,8,0,N,YU,5686,6,4,5,39,1
2023-04-06,06:25:00,Thursday,queen station,SUDP,5,8,N,YU,5866,6,4,6,25,1
2023-04-06,08:17:00,Thursday,lawrence west station,SUDP,5,8,S,YU,5766,6,4,8,17,1
2023-04-06,08:34:00,Thursday,chester station,MUIR,3,5,W,BD,5362,6,4,8,34,1
2023-04-06,09:50:00,Thursday,donlands station,EUYRD,6,8,E,BD,5352,6,4,9,50,1
2023-04-06,10:02:00,Thursday,pape station,MUIR,16,18,E,BD,5300,6,4,10,2,1
2023-04-06,11:21:00,Thursday,davisville station,SUUT,8,11,N,YU,5846,6,4,11,21,1
2023-04-06,11:37:00,Thursday,victoria park station,SUDP,7,11,W,BD,5239,6,4,11,37,1
2023-04-06,11:54:00,Thursday,kennedy station,SUDP,4,8,W,BD,5220,6,4,11,54,1
2023-04-06,16:30:00,Thursday,eglinton station,SUDP,3,6,N,YU,5586,6,4,16,30,1
2023-04-06,16:56:00,Thursday,kipling station,SUO,3,6,unknown,BD,5304,6,4,16,56,1
2023-04-06,17:02:00,Thursday,lawrence station,SUDP,3,5,S,YU,5406,6,4,17,2,1
2023-04-06,17:35:00,Thursday,queens park station,PUOPO,4,6,S,YU,5981,6,4,17,35,1
2023-04-06,17:44:00,Thursday,sheppard yonge station,PUOPO,4,6,N,YU,6091,6,4,17,44,1
2023-04-06,18:03:00,Thursday,davisville station,MUPAA,7,9,S,YU,5761,6,4,18,3,1
2023-04-06,20:06:00,Thursday,kennedy station,MUO,5,10,W,BD,5052,6,4,20,6,1
2023-04-06,20:23:00,Thursday,dundas west station,MUDD,8,13,E,BD,5237,6,4,20,23,1
2023-04-06,20:47:00,Thursday,victoria park station,SUO,25,30,W,BD,5002,6,4,20,47,1
2023-04-06,21:09:00,Thursday,warden station,MUI,27,35,W,BD,5002,6,4,21,9,1
2023-04-06,21:41:00,Thursday,summerhill station,SUDP,10,13,S,YU,5791,6,4,21,41,1
2023-04-06,22:25:00,Thursday,eglinton station,SUDP,3,8,S,YU,5556,6,4,22,25,1
2023-04-06,22:34:00,Thursday,st patrick station,SUDP,17,22,N,YU,5466,6,4,22,34,1
2023-04-06,23:58:00,Thursday,don mills station,SUO,6,13,unknown,SHP,6196,6,4,23,58,1
2023-04-07,02:25:00,Friday,vaughan mc station,SUDP,13,19,S,YU,6006,7,4,2,25,1
2023-04-07,05:50:00,Friday,keele station,SUG,5,10,W,BD,5097,7,4,5,50,1
2023-04-07,06:10:00,Friday,greenwood station,TUO,5,11,E,BD,5238,7,4,6,10,1
2023-04-07,06:34:00,Friday,wilson station,MUATC,8,0,N,YU,5646,7,4,6,34,1
2023-04-07,07:19:00,Friday,kipling station,SUDP,13,17,E,BD,5335,7,4,7,19,1
2023-04-07,07:47:00,Friday,st george station,MUI,12,16,E,BD,5245,7,4,7,47,1
